회사명,거래소코드,회계년도,종가(원),보통주(천원),시총,상장협 산업분류(대분류),상장협 산업분류(중분류),상장협 산업분류(소분류)
(주)유신,54930,12-20,14800,3000000,44400000000,"전문, 과학 및 기술 서비스업","  건축기술, 엔지니어링 및 기타 과학기술 서비스업","    건축기술, 엔지니어링 및 관련 기술 서비스업"
(주)유신,54930,12-10,20300,3000000,60900000000,"전문, 과학 및 기술 서비스업","  건축기술, 엔지니어링 및 기타 과학기술 서비스업","    건축기술, 엔지니어링 및 관련 기술 서비스업"
(주)유씨아이,38340,12-11,689,9472000,6526208000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유씨아이,38340,12-12,2450,10061607,24650937150,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유씨아이,38340,12-13,817,12430749,10155921933,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유씨아이,38340,12-14,1995,38955477,77716176615,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유씨아이,38340,12-15,1750,44786952,78377166000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유씨아이,38340,12-16,720,54081666,38938799520,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유씨아이,38340,12-17,3600,11486547,41351569200,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유씨아이,38340,12-18,3600,13434453,48364030800,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유씨아이,38340,12-19,4080,33115421,1.35111E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유씨아이,38340,12-20,2240,37397367,83770102080,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유씨아이,38340,12-10,1010,9472000,9566720000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유아이디,69330,12-11,5230,11887792,62173152160,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유아이디,69330,12-12,9190,11887792,1.09249E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유아이디,69330,12-13,11450,11887792,1.36115E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유아이디,69330,12-14,4640,11887792,55159354880,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유아이디,69330,12-15,3165,11887792,37624861680,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유아이디,69330,12-16,8120,11887792,96528871040,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유아이디,69330,12-17,3300,11887792,39229713600,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유아이디,69330,12-18,1550,11887792,18426077600,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유아이디,69330,12-19,1830,11887792,21754659360,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유아이디,69330,12-20,1055,11887792,12541620560,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유아이디,69330,12-10,2700,11887792,32097038400,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유에스티,263770,12-18,5300,23700172,1.25611E+11,제조업,  1차 금속 제조업,    1차 철강 제조업
(주)유에스티,263770,12-19,3400,23700172,80580584800,제조업,  1차 금속 제조업,    1차 철강 제조업
(주)유에스티,263770,12-20,6100,23700172,1.44571E+11,제조업,  1차 금속 제조업,    1차 철강 제조업
(주)유에스티,263770,12-17,2180,,0,제조업,  1차 금속 제조업,    1차 철강 제조업
(주)유일로보틱스,388720,12-16,,100000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유일로보틱스,388720,12-15,,100000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유일로보틱스,388720,12-18,,100000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유일로보틱스,388720,12-19,,100000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유일로보틱스,388720,12-20,,5000000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유일로보틱스,388720,12-17,,100000,0,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진로봇,56080,12-10,2420,18273851,44222719420,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진로봇,56080,12-12,2990,19213235,57447572650,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진로봇,56080,12-13,2160,19213235,41500587600,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진로봇,56080,12-14,4720,22134271,1.04474E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진로봇,56080,12-15,6130,22792912,1.39721E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진로봇,56080,12-16,3980,23333996,92869304080,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진로봇,56080,12-17,5810,37111093,2.15615E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진로봇,56080,12-18,3515,37512152,1.31855E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진로봇,56080,12-19,3000,37512152,1.12536E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진로봇,56080,12-20,2940,37512152,1.10286E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진로봇,56080,12-11,4590,19113235,87729748650,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진테크,84370,12-11,23350,13266216,3.09766E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진테크,84370,12-12,14050,20488524,2.87864E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진테크,84370,12-13,16800,21097527,3.54438E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진테크,84370,12-14,16150,21725146,3.50861E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진테크,84370,12-10,13800,12882824,1.77783E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진테크,84370,12-16,17750,22916042,4.0676E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진테크,84370,12-17,21100,22916042,4.83528E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진테크,84370,12-18,10700,22916042,2.45202E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진테크,84370,12-19,16500,22916042,3.78115E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진테크,84370,12-20,33350,22916042,7.6425E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유진테크,84370,12-15,13000,22372427,2.90842E+11,제조업,  기타 기계 및 장비 제조업,    특수 목적용 기계 제조업
(주)유테크,178780,12-12,,300000,0,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
(주)유테크,178780,12-13,,320000,0,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
(주)유테크,178780,12-14,,387500,0,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
(주)유테크,178780,12-15,13900,5080300,70616170000,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
(주)유테크,178780,12-16,8840,10160600,89819704000,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
(주)유테크,178780,12-17,3995,11054469,44162603655,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
(주)유테크,178780,12-18,3035,17384483,52761905905,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
(주)유테크,178780,12-19,2470,24568771,60684864370,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
(주)유테크,178780,12-20,2915,34593841,1.00841E+11,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
(주)유테크,178780,12-11,,300000,0,도매 및 소매업,  도매 및 상품 중개업,    상품 종합 도매업
(주)유티아이,179900,12-14,,4082965,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유티아이,179900,12-15,,4257965,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유티아이,179900,12-16,,4257965,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유티아이,179900,12-17,19250,5332145,1.02644E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유티아이,179900,12-18,5680,15864895,90112603600,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유티아이,179900,12-19,18500,15864895,2.93501E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유티아이,179900,12-20,18250,16206895,2.95776E+11,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)유티아이,179900,12-13,,4082965,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)육일씨엔에쓰,191410,12-10,,200000,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)육일씨엔에쓰,191410,12-12,,200066,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)육일씨엔에쓰,191410,12-13,,260066,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)육일씨엔에쓰,191410,12-14,,7801980,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)육일씨엔에쓰,191410,12-15,5630,8522980,47984377400,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)육일씨엔에쓰,191410,12-16,8500,8522980,72445330000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)육일씨엔에쓰,191410,12-11,,200066,0,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)육일씨엔에쓰,191410,12-18,3295,9363022,30851157490,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)육일씨엔에쓰,191410,12-19,2345,9363022,21956286590,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)육일씨엔에쓰,191410,12-20,3000,9363022,28089066000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)육일씨엔에쓰,191410,12-17,5600,8522980,47728688000,제조업,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",    전자부품 제조업
(주)율호,72770,12-10,1040,11147997,11593916880,정보통신업,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업","    컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)율호,72770,12-12,2020,11449646,23128284920,정보통신업,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업","    컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)율호,72770,12-13,1445,15949683,23047291935,정보통신업,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업","    컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)율호,72770,12-14,1330,15949683,21213078390,정보통신업,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업","    컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)율호,72770,12-15,1870,15949683,29825907210,정보통신업,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업","    컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)율호,72770,12-16,1485,30309683,45009879255,정보통신업,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업","    컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)율호,72770,12-17,1295,30309683,39251039485,정보통신업,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업","    컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)율호,72770,12-18,1770,35957518,63644806860,정보통신업,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업","    컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)율호,72770,12-19,1345,35957518,48362861710,정보통신업,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업","    컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)율호,72770,12-20,1425,36676928,52264622400,정보통신업,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업","    컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)율호,72770,12-11,846,11147997,9431205462,정보통신업,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업","    컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)이건홀딩스,39020,12-11,2930,14327078,41978338540,제조업,  목재 및 나무제품 제조업; 가구 제외,    제재 및 목재 가공업
