회사명,거래소코드,회계년도,종가(원),발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수)(주),시총
(주)티앤알바이오팹,246710,12-21,50200,199227,10001195400
(주)티앤알바이오팹,246710,12-21,50200,10339992,5.19068E+11
(주)티앤엘,340570,12-21,47300,0,0
(주)티앤엘,340570,12-21,47300,8128000,3.84454E+11
(주)티앤엘,340570,12-21,47300,8128000,3.84454E+11
(주)티에스넥스젠,43220,12-21,1605,91115377,1.4624E+11
(주)티에스넥스젠,43220,12-21,1605,0,0
(주)티에스넥스젠,43220,12-21,1605,91115377,1.4624E+11
(주)티에스아이,277880,12-21,10400,18534230,1.92756E+11
(주)티에스아이,277880,12-21,10400,0,0
(주)티에스아이,277880,12-21,10400,18534230,1.92756E+11
(주)티에스이,131290,12-21,73700,11061429,8.15227E+11
(주)티에스이,131290,12-21,73700,0,0
(주)티에스이,131290,12-21,73700,11061429,8.15227E+11
(주)티에스트릴리온,317240,12-21,779,92679035,72196968265
(주)티에스트릴리온,317240,12-21,779,92679035,72196968265
(주)티엘비,356860,12-21,40700,4916315,2.00094E+11
(주)티엘비,356860,12-21,40700,4916315,2.00094E+11
(주)티엘아이,62860,12-21,6480,9872720,63975225600
(주)티엘아이,62860,12-21,6480,9872720,63975225600
(주)티움바이오,321550,12-21,19300,23917226,4.61602E+11
(주)티움바이오,321550,12-21,19300,1377401,26583839300
(주)티움바이오,321550,12-21,19300,25294627,4.88186E+11
(주)티케이케미칼,104480,12-21,5680,0,0
(주)티케이케미칼,104480,12-21,5680,90895434,5.16286E+11
(주)티케이케미칼,104480,12-21,5680,90895434,5.16286E+11
(주)티플랙스,81150,12-21,4440,24268402,1.07752E+11
(주)티플랙스,81150,12-21,4440,24268402,1.07752E+11
(주)티피씨,130740,12-21,4550,11276679,51308889450
(주)티피씨,130740,12-21,4550,11276679,51308889450
(주)티피씨메카트로닉스,48770,12-21,3755,14773572,55474762860
(주)티피씨메카트로닉스,48770,12-21,3755,14773572,55474762860
(주)파나진,46210,12-21,3795,32136660,1.21959E+11
(주)파나진,46210,12-21,3795,32136660,1.21959E+11
(주)파라다이스,34230,12-21,14950,90942672,1.35959E+12
(주)파라다이스,34230,12-21,14950,90942672,1.35959E+12
(주)파라텍,33540,12-21,2400,50135131,1.20324E+11
(주)파라텍,33540,12-21,2400,50135131,1.20324E+11
(주)파루,43200,12-21,1000,41804315,41804315000
(주)파루,43200,12-21,1000,41804315,41804315000
(주)파마리서치,214450,12-21,82000,10111930,8.29178E+11
(주)파마리서치,214450,12-21,82000,10111930,8.29178E+11
(주)파마리서치,214450,12-21,82000,0,0
(주)파멥신,208340,12-21,7700,0,0
(주)파멥신,208340,12-21,7700,25678786,1.97727E+11
(주)파멥신,208340,12-21,7700,25678786,1.97727E+11
(주)파버나인,177830,12-21,4685,14198704,66520928240
(주)파버나인,177830,12-21,4685,14198704,66520928240
(주)파버나인,177830,12-21,4685,0,0
(주)파세코,37070,12-21,22300,14000000,3.122E+11
(주)파세코,37070,12-21,22300,14000000,3.122E+11
(주)파수,150900,12-21,13350,11629922,1.55259E+11
(주)파수,150900,12-21,13350,11629922,1.55259E+11
(주)파워넷,37030,12-21,5560,17611170,97918105200
(주)파워넷,37030,12-21,5560,17611170,97918105200
(주)파워로직스,47310,12-21,8090,34420982,2.78466E+11
(주)파워로직스,47310,12-21,8090,34420982,2.78466E+11
(주)파이버프로,368770,12-21,2850,4810000,13708500000
(주)파이버프로,368770,12-21,2850,4810000,13708500000
(주)파이오링크,170790,12-21,17650,6856330,1.21014E+11
(주)파이오링크,170790,12-21,17650,6856330,1.21014E+11
(주)파인디앤씨,49120,12-21,2570,28065269,72127741330
(주)파인디앤씨,49120,12-21,2570,28065269,72127741330
(주)파인디지털,38950,12-21,6560,10210765,66982618400
(주)파인디지털,38950,12-21,6560,10210765,66982618400
(주)파인테크닉스,106240,12-21,13650,45192369,6.16876E+11
(주)파인테크닉스,106240,12-21,13650,45192369,6.16876E+11
(주)파인텍,131760,12-21,1690,0,0
(주)파인텍,131760,12-21,1690,42926793,72546280170
(주)파인텍,131760,12-21,1690,42926793,72546280170
(주)파커스,65690,12-21,3085,14049331,43342186135
(주)파커스,65690,12-21,3085,14049331,43342186135
(주)파크시스템스,140860,12-21,153000,6898303,1.05544E+12
(주)파크시스템스,140860,12-21,153000,6898303,1.05544E+12
(주)파크시스템스,140860,12-21,153000,0,0
(주)파트론,91700,12-21,13300,58918214,7.83612E+11
(주)파트론,91700,12-21,13300,58918214,7.83612E+11
(주)판타지오,32800,12-21,88,646808660,56919162080
(주)판타지오,32800,12-21,88,0,0
(주)판타지오,32800,12-21,88,646808660,56919162080
(주)팜스빌,318010,12-21,13700,7929338,1.08632E+11
(주)팜스빌,318010,12-21,13700,7929338,1.08632E+11
(주)팜스토리,27710,12-21,2270,111416600,2.52916E+11
(주)팜스토리,27710,12-21,2270,111416600,2.52916E+11
(주)팬스타엔터프라이즈,54300,12-21,888,58134025,51623014200
(주)팬스타엔터프라이즈,54300,12-21,888,58134025,51623014200
(주)팬엔터테인먼트,68050,12-21,5220,27247982,1.42234E+11
(주)팬엔터테인먼트,68050,12-21,5220,27247982,1.42234E+11
(주)팬젠,222110,12-21,9350,10671930,99782545500
(주)팬젠,222110,12-21,9350,0,0
(주)팬젠,222110,12-21,9350,10671930,99782545500
(주)펄어비스,263750,12-21,138300,66221500,9.15843E+12
(주)펄어비스,263750,12-21,138300,66221500,9.15843E+12
(주)펄어비스,263750,12-21,138300,0,0
(주)펩트론,87010,12-21,11100,0,0
(주)펩트론,87010,12-21,11100,20626853,2.28958E+11
(주)펩트론,87010,12-21,11100,20626853,2.28958E+11
(주)포메탈,119500,12-21,4650,11847232,55089628800
(주)포메탈,119500,12-21,4650,11847232,55089628800
(주)포바이포,389140,12-21,,,0
(주)포스코아이씨티,22100,12-21,6560,152034729,9.97348E+11
(주)포스코아이씨티,22100,12-21,6560,152034729,9.97348E+11
(주)포스코엠텍,9520,12-21,7820,41642703,3.25646E+11
(주)포스코엠텍,9520,12-21,7820,41642703,3.25646E+11
(주)포시에스,189690,6-21,9430,8260611,77897561730
(주)포시에스,189690,6-21,9430,8260611,77897561730
(주)포인트모바일,318020,12-21,17750,12662272,2.24755E+11
(주)포인트모바일,318020,12-21,17750,12662272,2.24755E+11
(주)포인트엔지니어링,256630,12-21,3325,57663572,1.91731E+11
(주)포인트엔지니어링,256630,12-21,3325,57663572,1.91731E+11
(주)포커스에이치엔에스,331380,12-21,2880,18058582,52008716160
(주)포커스에이치엔에스,331380,12-21,2880,18058582,52008716160
(주)폴라리스세원,234100,12-21,4250,33481747,1.42297E+11
(주)폴라리스세원,234100,12-21,4250,33481747,1.42297E+11
(주)폴라리스오피스,41020,12-21,2595,40670704,1.0554E+11
(주)폴라리스오피스,41020,12-21,2595,40670704,1.0554E+11
(주)폴라리스오피스,41020,12-21,2595,0,0
(주)폴라리스우노,114630,12-21,4745,13573965,64408463925
(주)폴라리스우노,114630,12-21,4745,13573965,64408463925
(주)푸드나무,290720,12-21,31800,6806034,2.16432E+11
(주)푸드나무,290720,12-21,31800,0,0
(주)푸드나무,290720,12-21,31800,6806034,2.16432E+11
(주)푸드웰,5670,12-21,7040,10000000,70400000000
(주)푸드웰,5670,12-21,7040,10000000,70400000000
(주)푸른기술,94940,12-21,9720,8361386,81272671920
(주)푸른기술,94940,12-21,9720,8361386,81272671920
(주)풍강,93380,8-21,5060,9879313,49989323780
(주)풍강,93380,8-21,5060,9879313,49989323780
(주)퓨런티어,370090,12-21,,0,0
(주)퓨런티어,370090,12-21,,6317980,0
(주)퓨런티어,370090,12-21,,6317980,0
(주)퓨쳐켐,220100,12-21,18300,13645971,2.49721E+11
(주)퓨쳐켐,220100,12-21,18300,13645971,2.49721E+11
(주)프럼파스트,35200,12-21,6410,9730590,62373081900
(주)프럼파스트,35200,12-21,6410,9730590,62373081900
(주)프로스테믹스,203690,12-21,2755,45756948,1.2606E+11
(주)프로스테믹스,203690,12-21,2755,45756948,1.2606E+11
(주)프로이천,321260,12-21,3090,26932084,83220139560
(주)프로이천,321260,12-21,3090,26932084,83220139560
(주)프로텍,53610,12-21,26850,11000000,2.9535E+11
(주)프로텍,53610,12-21,26850,11000000,2.9535E+11
(주)프롬바이오,377220,12-21,10900,0,0
(주)프롬바이오,377220,12-21,10900,14155000,1.5429E+11
(주)프롬바이오,377220,12-21,10900,14155000,1.5429E+11
(주)프리엠스,53160,12-21,19450,6000000,1.167E+11
(주)프리엠스,53160,12-21,19450,6000000,1.167E+11
(주)플래스크,41590,12-21,1130,91258945,1.03123E+11
(주)플래스크,41590,12-21,1130,91258945,1.03123E+11
(주)플래티어,367000,12-21,22000,8269707,1.81934E+11
(주)플래티어,367000,12-21,22000,8269707,1.81934E+11
(주)플랜티넷,75130,12-21,8930,8960000,80012800000
(주)플랜티넷,75130,12-21,8930,8960000,80012800000
(주)플레이디,237820,12-21,7720,12827140,99025520800
(주)플레이디,237820,12-21,7720,12827140,99025520800
(주)플레이위드,23770,12-21,12800,8703529,1.11405E+11
(주)플레이위드,23770,12-21,12800,8703529,1.11405E+11
(주)플리토,300080,12-21,49000,5209811,2.55281E+11
(주)플리토,300080,12-21,49000,5209811,2.55281E+11
(주)피델릭스,32580,12-21,1540,33132064,51023378560
(주)피델릭스,32580,12-21,1540,0,0
(주)피델릭스,32580,12-21,1540,33132064,51023378560
(주)피씨디렉트,51380,12-21,21400,7670036,1.64139E+11
(주)피씨디렉트,51380,12-21,21400,7670036,1.64139E+11
(주)피에스엠씨,24850,3-21,1615,40016523,64626684645
(주)피에스엠씨,24850,3-21,1615,40016523,64626684645
(주)피에이치씨,57880,12-21,1230,118807375,1.46133E+11
(주)피에이치씨,57880,12-21,1230,118807375,1.46133E+11
(주)피에이치씨,57880,12-21,1230,0,0
(주)피엔에이치테크,239890,12-21,29200,4566966,1.33355E+11
(주)피엔에이치테크,239890,12-21,29200,4566966,1.33355E+11
(주)피엔티,137400,12-21,43800,0,0
(주)피엔티,137400,12-21,43800,22741198,9.96064E+11
(주)피엔티,137400,12-21,43800,22741198,9.96064E+11
(주)피엔풍년,24940,12-21,4905,10000000,49050000000
(주)피엔풍년,24940,12-21,4905,10000000,49050000000
(주)피제이메탈,128660,12-21,5320,24803369,1.31954E+11
(주)피제이메탈,128660,12-21,5320,24803369,1.31954E+11
(주)피제이전자,6140,12-21,7890,15000000,1.1835E+11
(주)피제이전자,6140,12-21,7890,15000000,1.1835E+11
(주)피코그램,376180,12-21,21750,3061578,66589321500
(주)피코그램,376180,12-21,21750,3061578,66589321500
(주)피플바이오,304840,12-21,16400,11826022,1.93947E+11
(주)피플바이오,304840,12-21,16400,581082,9529744800
(주)피플바이오,304840,12-21,16400,11244940,1.84417E+11
(주)피피아이,62970,12-21,4130,9308185,38442804050
(주)피피아이,62970,12-21,4130,9308185,38442804050
(주)픽셀플러스,87600,12-21,12150,8166558,99223679700
(주)픽셀플러스,87600,12-21,12150,8166558,99223679700
(주)필옵틱스,161580,12-21,10050,20953016,2.10578E+11
(주)필옵틱스,161580,12-21,10050,725264,7288903200
(주)필옵틱스,161580,12-21,10050,21678280,2.17867E+11
(주)핌스,347770,12-21,28800,7575065,2.18162E+11
(주)핌스,347770,12-21,28800,7575065,2.18162E+11
(주)핑거,163730,12-21,26800,0,0
(주)핑거,163730,12-21,26800,9239014,2.47606E+11
(주)핑거,163730,12-21,26800,9239014,2.47606E+11
(주)하나기술,299030,12-21,50900,7473170,3.80384E+11
(주)하나기술,299030,12-21,50900,7473170,3.80384E+11
(주)하나기술,299030,12-21,50900,0,0
(주)하림,136480,12-21,2800,106209702,2.97387E+11
(주)하림,136480,12-21,2800,106209702,2.97387E+11
(주)하림지주,3380,12-21,9450,92341820,8.7263E+11
(주)하림지주,3380,12-21,9450,92341820,8.7263E+11
(주)하이로닉,149980,12-21,8150,14099995,1.14915E+11
(주)하이로닉,149980,12-21,8150,14099995,1.14915E+11
(주)하이비젼시스템,126700,12-21,23800,14942112,3.55622E+11
(주)하이비젼시스템,126700,12-21,23800,14942112,3.55622E+11
(주)하이소닉,106080,12-21,3110,0,0
(주)하이소닉,106080,12-21,3110,12334250,38359517500
(주)하이소닉,106080,12-21,3110,12334250,38359517500
(주)하이텍팜,106190,12-21,13700,0,0
(주)하이텍팜,106190,12-21,13700,7088782,97116313400
(주)하이텍팜,106190,12-21,13700,7088782,97116313400
(주)하츠,66130,12-21,9510,12800000,1.21728E+11
(주)하츠,66130,12-21,9510,12800000,1.21728E+11
(주)한국가구,4590,12-21,6450,15000000,96750000000
(주)한국가구,4590,12-21,6450,15000000,96750000000
(주)한국경제티브이,39340,12-21,7390,23000000,1.6997E+11
(주)한국경제티브이,39340,12-21,7390,23000000,1.6997E+11
(주)한국비엔씨,256840,12-21,27950,731959,20458254050
(주)한국비엔씨,256840,12-21,27950,52263595,1.46077E+12
(주)한국비엔씨,256840,12-21,27950,51531636,1.44031E+12
(주)한국코퍼레이션,50540,12-21,2820,5118559,14434336380
(주)한국코퍼레이션,50540,12-21,2820,5118559,14434336380
(주)한국큐빅,21650,12-21,4175,16350563,68263600525
(주)한국큐빅,21650,12-21,4175,16350563,68263600525
(주)한국테크놀로지,53590,12-21,1040,123957822,1.28916E+11
(주)한국테크놀로지,53590,12-21,1040,38666,40212640
(주)한국테크놀로지,53590,12-21,1040,123996488,1.28956E+11
(주)한국파마,32300,12-21,48550,10906701,5.2952E+11
(주)한국파마,32300,12-21,48550,10906701,5.2952E+11
(주)한국팩키지,37230,12-21,4610,30302795,1.39696E+11
(주)한국팩키지,37230,12-21,4610,30302795,1.39696E+11
(주)한글과컴퓨터,30520,12-21,26550,25203830,6.69162E+11
(주)한글과컴퓨터,30520,12-21,26550,25203830,6.69162E+11
(주)한네트,52600,12-21,6880,11563700,79558256000
(주)한네트,52600,12-21,6880,11563700,79558256000
(주)한독크린텍,256150,12-21,10800,8393000,90644400000
(주)한독크린텍,256150,12-21,10800,0,0
(주)한독크린텍,256150,12-21,10800,8393000,90644400000
(주)한빛소프트,47080,12-21,5280,24779836,1.30838E+11
(주)한빛소프트,47080,12-21,5280,24779836,1.30838E+11
(주)한송네오텍,226440,12-21,1895,57688616,1.0932E+11
(주)한송네오텍,226440,12-21,1895,57688616,1.0932E+11
(주)한송네오텍,226440,12-21,1895,0,0
(주)한일진공,123840,12-21,897,78305977,70240461369
(주)한일진공,123840,12-21,897,78305977,70240461369
(주)한창바이오텍,43090,12-21,1615,37225728,60119550720
(주)한창바이오텍,43090,12-21,1615,37225728,60119550720
(주)한컴MDS,86960,12-21,25950,8848608,2.29621E+11
(주)한컴MDS,86960,12-21,25950,8848608,2.29621E+11
(주)한컴위드,54920,12-21,9510,28217081,2.68344E+11
(주)한컴위드,54920,12-21,9510,28217081,2.68344E+11
(주)한탑,2680,12-21,1260,28269988,35620184880
(주)한탑,2680,12-21,1260,28269988,35620184880
(주)해성티피씨,59270,12-21,9350,10692873,99978362550
(주)해성티피씨,59270,12-21,9350,9460000,88451000000
(주)해성티피씨,59270,12-21,9350,1232873,11527362550
(주)핸디소프트,220180,12-21,3675,19408000,71324400000
(주)핸디소프트,220180,12-21,3675,19408000,71324400000
(주)헬릭스미스,84990,12-21,22700,34265714,7.77832E+11
(주)헬릭스미스,84990,12-21,22700,34265714,7.77832E+11
(주)현대공업,170030,12-21,8020,15340000,1.23027E+11
(주)현대공업,170030,12-21,8020,15340000,1.23027E+11
(주)현대바이오랜드,52260,12-21,17200,15000000,2.58E+11
(주)현대바이오랜드,52260,12-21,17200,15000000,2.58E+11
(주)현대에버다임,41440,12-21,5200,17915944,93162908800
(주)현대에버다임,41440,12-21,5200,17915944,93162908800
(주)현대이지웰,90850,12-21,10700,0,0
(주)현대이지웰,90850,12-21,10700,23746361,2.54086E+11
(주)현대이지웰,90850,12-21,10700,23746361,2.54086E+11
(주)협진,138360,12-21,4480,34611984,1.55062E+11
(주)협진,138360,12-21,4480,34611984,1.55062E+11
(주)협진,138360,12-21,4480,0,0
(주)형지아이앤씨,11080,12-21,1595,39013649,62226770155
(주)형지아이앤씨,11080,12-21,1595,39013649,62226770155
(주)홈센타홀딩스,60560,12-21,1260,127669525,1.60864E+11
(주)홈센타홀딩스,60560,12-21,1260,127669525,1.60864E+11
(주)홈캐스트,64240,12-21,4680,35038012,1.63978E+11
(주)홈캐스트,64240,12-21,4680,35038012,1.63978E+11
(주)화신정공,126640,12-21,2045,36373887,74384598915
(주)화신정공,126640,12-21,2045,36373887,74384598915
(주)휴네시온,290270,12-21,6450,9607672,61969484400
(주)휴네시온,290270,12-21,6450,9607672,61969484400
(주)휴럼,353190,12-21,1705,36440420,62130916100
(주)휴럼,353190,12-21,1705,36440420,62130916100
(주)휴맥스,115160,12-21,4805,43842253,2.10662E+11
(주)휴맥스,115160,12-21,4805,43842253,2.10662E+11
(주)휴맥스홀딩스,28080,12-21,4165,12577506,52385312490
(주)휴맥스홀딩스,28080,12-21,4165,12577506,52385312490
(주)휴먼엔,32860,12-21,4060,17936367,72821650020
(주)휴먼엔,32860,12-21,4060,0,0
(주)휴먼엔,32860,12-21,4060,17936367,72821650020
(주)휴메딕스,200670,12-21,23950,9971194,2.3881E+11
(주)휴메딕스,200670,12-21,23950,9971194,2.3881E+11
(주)휴메딕스,200670,12-21,23950,0,0
(주)휴비츠,65510,12-21,8940,11882871,1.06233E+11
(주)휴비츠,65510,12-21,8940,11882871,1.06233E+11
(주)휴센텍,215090,12-21,2320,80294434,1.86283E+11
(주)휴센텍,215090,12-21,2320,85604167,1.98602E+11
(주)휴센텍,215090,12-21,2320,5309733,12318580560
(주)휴엠앤씨,263920,12-21,4555,49045134,2.23401E+11
(주)휴엠앤씨,263920,12-21,4555,49045134,2.23401E+11
(주)휴온스,243070,12-21,47700,10859671,5.18006E+11
(주)휴온스,243070,12-21,47700,10859671,5.18006E+11
(주)휴온스글로벌,84110,12-21,38500,12030289,4.63166E+11
(주)휴온스글로벌,84110,12-21,38500,12030289,4.63166E+11
(주)흥국,10240,12-21,7750,12322696,95500894000
(주)흥국,10240,12-21,7750,12322696,95500894000
(주)흥국,10240,12-21,7750,0,0
(주)흥국에프엔비,189980,12-21,3800,39997771,1.51992E+11
(주)흥국에프엔비,189980,12-21,3800,39997771,1.51992E+11
(주)흥국에프엔비,189980,12-21,3800,0,0
(주)희림종합건축사사무소,37440,12-21,6860,13922475,95508178500
(주)희림종합건축사사무소,37440,12-21,6860,13922475,95508178500
(주)힘스,238490,12-21,9850,0,0
(주)힘스,238490,12-21,9850,11312236,1.11426E+11
(주)힘스,238490,12-21,9850,11312236,1.11426E+11
KB오토시스(주),24120,12-21,6670,11500000,76705000000
KB오토시스(주),24120,12-21,6670,11500000,76705000000
KD(주),44180,12-21,1260,24848641,31309287660
KD(주),44180,12-21,1260,0,0
KD(주),44180,12-21,1260,24848641,31309287660
가온미디어(주),78890,12-21,17550,15851946,2.78202E+11
가온미디어(주),78890,12-21,17550,15851946,2.78202E+11
감성코퍼레이션(주),36620,12-21,2210,78155673,1.72724E+11
감성코퍼레이션(주),36620,12-21,2210,78155673,1.72724E+11
갤럭시아머니트리(주),94480,12-21,13550,39229838,5.31564E+11
갤럭시아머니트리(주),94480,12-21,13550,39229838,5.31564E+11
경남스틸(주),39240,12-21,4750,25000000,1.1875E+11
경남스틸(주),39240,12-21,4750,25000000,1.1875E+11
